# x	y_0	y_1	y_2	y_3	y_4	y_5	y_6	y_7
1.949000	0.008931	0.008543	0.810553	0.000618	1.000029	0.000059	0.384973	0.000624
1.950000	0.008940	0.008551	0.810554	0.000619	1.000029	0.000059	0.384974	0.000625
1.951000	0.008948	0.008559	0.810555	0.000620	1.000029	0.000059	0.384975	0.000626
1.952000	0.008957	0.008567	0.810555	0.000620	1.000029	0.000059	0.384975	0.000627
1.953000	0.008965	0.008575	0.810556	0.000621	1.000029	0.000059	0.384976	0.000628
1.954000	0.008974	0.008584	0.810557	0.000622	1.000029	0.000060	0.384976	0.000629
1.955000	0.008983	0.008592	0.810557	0.000623	1.000029	0.000060	0.384977	0.000630
1.956000	0.008991	0.008600	0.810558	0.000623	1.000029	0.000060	0.384978	0.000631
1.957000	0.009000	0.008608	0.810558	0.000624	1.000029	0.000060	0.384978	0.000632
1.958000	0.009008	0.008617	0.810559	0.000625	1.000029	0.000060	0.384979	0.000633
1.959000	0.009017	0.008625	0.810560	0.000625	1.000029	0.000060	0.384980	0.000634
1.960000	0.009026	0.008633	0.810560	0.000626	1.000030	0.000060	0.384980	0.000635
1.961000	0.009034	0.008641	0.810561	0.000627	1.000030	0.000060	0.384981	0.000635
1.962000	0.009043	0.008650	0.810562	0.000628	1.000030	0.000060	0.384982	0.000636
1.963000	0.009052	0.008658	0.810562	0.000628	1.000030	0.000060	0.384982	0.000637
1.964000	0.009060	0.008666	0.810563	0.000629	1.000030	0.000060	0.384983	0.000638
1.965000	0.009069	0.008675	0.810563	0.000630	1.000030	0.000060	0.384983	0.000639
1.966000	0.009078	0.008683	0.810564	0.000630	1.000030	0.000061	0.384984	0.000640
1.967000	0.009086	0.008691	0.810565	0.000631	1.000030	0.000061	0.384985	0.000641
1.968000	0.009095	0.008700	0.810565	0.000632	1.000030	0.000061	0.384985	0.000642
1.969000	0.009104	0.008708	0.810566	0.000633	1.000030	0.000061	0.384986	0.000643
1.970000	0.009112	0.008716	0.810567	0.000633	1.000030	0.000061	0.384987	0.000644
1.971000	0.009121	0.008725	0.810567	0.000634	1.000030	0.000061	0.384987	0.000645
1.972000	0.009130	0.008733	0.810568	0.000635	1.000030	0.000061	0.384988	0.000646
1.973000	0.009139	0.008741	0.810569	0.000635	1.000030	0.000061	0.384989	0.000647
1.974000	0.009147	0.008750	0.810569	0.000636	1.000030	0.000061	0.384989	0.000648
1.975000	0.009156	0.008758	0.810570	0.000637	1.000030	0.000061	0.384990	0.000649
1.976000	0.009165	0.008767	0.810570	0.000638	1.000030	0.000061	0.384991	0.000650
1.977000	0.009174	0.008775	0.810571	0.000638	1.000031	0.000062	0.384991	0.000651
1.978000	0.009182	0.008783	0.810572	0.000639	1.000031	0.000062	0.384992	0.000651
1.979000	0.009191	0.008792	0.810572	0.000640	1.000031	0.000062	0.384993	0.000652
1.980000	0.009200	0.008800	0.810573	0.000641	1.000031	0.000062	0.384993	0.000653
1.981000	0.009209	0.008809	0.810574	0.000641	1.000031	0.000062	0.384994	0.000654
1.982000	0.009218	0.008817	0.810574	0.000642	1.000031	0.000062	0.384994	0.000655
1.983000	0.009226	0.008826	0.810575	0.000643	1.000031	0.000062	0.384995	0.000656
1.984000	0.009235	0.008834	0.810576	0.000643	1.000031	0.000062	0.384996	0.000657
1.985000	0.009244	0.008843	0.810576	0.000644	1.000031	0.000062	0.384996	0.000658
1.986000	0.009253	0.008851	0.810577	0.000645	1.000031	0.000062	0.384997	0.000659
1.987000	0.009262	0.008860	0.810577	0.000646	1.000031	0.000062	0.384998	0.000660
1.988000	0.009271	0.008868	0.810578	0.000646	1.000031	0.000063	0.384998	0.000661
1.989000	0.009279	0.008877	0.810579	0.000647	1.000031	0.000063	0.384999	0.000662
1.990000	0.009288	0.008885	0.810579	0.000648	1.000031	0.000063	0.385000	0.000663
1.991000	0.009297	0.008894	0.810580	0.000649	1.000031	0.000063	0.385000	0.000664
1.992000	0.009306	0.008902	0.810581	0.000649	1.000031	0.000063	0.385001	0.000665
1.993000	0.009315	0.008911	0.810581	0.000650	1.000032	0.000063	0.385002	0.000666
1.994000	0.009324	0.008919	0.810582	0.000651	1.000032	0.000063	0.385002	0.000667
1.995000	0.009333	0.008928	0.810583	0.000652	1.000032	0.000063	0.385003	0.000668
1.996000	0.009342	0.008936	0.810583	0.000652	1.000032	0.000063	0.385004	0.000669
1.997000	0.009351	0.008945	0.810584	0.000653	1.000032	0.000063	0.385004	0.000670
1.998000	0.009360	0.008954	0.810585	0.000654	1.000032	0.000063	0.385005	0.000671
1.999000	0.009369	0.008962	0.810585	0.000655	1.000032	0.000064	0.385006	0.000672
2.000000	0.009378	0.008971	0.810586	0.000655	1.000032	0.000064	0.385006	0.000673
2.001000	0.009387	0.008979	0.810587	0.000656	1.000032	0.000064	0.385007	0.000674
2.002000	0.009396	0.008988	0.810587	0.000657	1.000032	0.000064	0.385008	0.000675
2.003000	0.009405	0.008997	0.810588	0.000658	1.000032	0.000064	0.385008	0.000676
2.004000	0.009414	0.009005	0.810589	0.000658	1.000032	0.000064	0.385009	0.000677
2.005000	0.009423	0.009014	0.810589	0.000659	1.000032	0.000064	0.385010	0.000678
2.006000	0.009432	0.009023	0.810590	0.000660	1.000032	0.000064	0.385010	0.000679
2.007000	0.009441	0.009031	0.810591	0.000661	1.000032	0.000064	0.385011	0.000680
2.008000	0.009450	0.009040	0.810591	0.000661	1.000032	0.000064	0.385012	0.000681
2.009000	0.009459	0.009049	0.810592	0.000662	1.000033	0.000064	0.385013	0.000682
2.010000	0.009468	0.009057	0.810593	0.000663	1.000033	0.000065	0.385013	0.000683
2.011000	0.009477	0.009066	0.810593	0.000664	1.000033	0.000065	0.385014	0.000684
2.012000	0.009486	0.009075	0.810594	0.000664	1.000033	0.000065	0.385015	0.000685
2.013000	0.009495	0.009083	0.810595	0.000665	1.000033	0.000065	0.385015	0.000686
2.014000	0.009504	0.009092	0.810595	0.000666	1.000033	0.000065	0.385016	0.000687
2.015000	0.009513	0.009101	0.810596	0.000667	1.000033	0.000065	0.385017	0.000688
2.016000	0.009522	0.009110	0.810597	0.000667	1.000033	0.000065	0.385017	0.000689
2.017000	0.009531	0.009118	0.810597	0.000668	1.000033	0.000065	0.385018	0.000690
2.018000	0.009540	0.009127	0.810598	0.000669	1.000033	0.000065	0.385019	0.000691
2.019000	0.009550	0.009136	0.810599	0.000670	1.000033	0.000065	0.385019	0.000692
2.020000	0.009559	0.009145	0.810599	0.000670	1.000033	0.000065	0.385020	0.000693
2.021000	0.009568	0.009153	0.810600	0.000671	1.000033	0.000066	0.385021	0.000694
2.022000	0.009577	0.009162	0.810601	0.000672	1.000033	0.000066	0.385021	0.000695
2.023000	0.009586	0.009171	0.810601	0.000673	1.000033	0.000066	0.385022	0.000696
2.024000	0.009595	0.009180	0.810602	0.000674	1.000034	0.000066	0.385023	0.000697
2.025000	0.009605	0.009189	0.810603	0.000674	1.000034	0.000066	0.385024	0.000698
2.026000	0.009614	0.009197	0.810603	0.000675	1.000034	0.000066	0.385024	0.000699
2.027000	0.009623	0.009206	0.810604	0.000676	1.000034	0.000066	0.385025	0.000700
2.028000	0.009632	0.009215	0.810605	0.000677	1.000034	0.000066	0.385026	0.000701
2.029000	0.009641	0.009224	0.810605	0.000677	1.000034	0.000066	0.385026	0.000702
2.030000	0.009651	0.009233	0.810606	0.000678	1.000034	0.000066	0.385027	0.000703
2.031000	0.009660	0.009242	0.810607	0.000679	1.000034	0.000067	0.385028	0.000704
2.032000	0.009669	0.009251	0.810607	0.000680	1.000034	0.000067	0.385028	0.000705
2.033000	0.009678	0.009259	0.810608	0.000680	1.000034	0.000067	0.385029	0.000706
2.034000	0.009688	0.009268	0.810609	0.000681	1.000034	0.000067	0.385030	0.000707
2.035000	0.009697	0.009277	0.810609	0.000682	1.000034	0.000067	0.385031	0.000708
2.036000	0.009706	0.009286	0.810610	0.000683	1.000034	0.000067	0.385031	0.000709
2.037000	0.009715	0.009295	0.810611	0.000684	1.000034	0.000067	0.385032	0.000710
2.038000	0.009725	0.009304	0.810611	0.000684	1.000034	0.000067	0.385033	0.000711
2.039000	0.009734	0.009313	0.810612	0.000685	1.000035	0.000067	0.385033	0.000712
2.040000	0.009743	0.009322	0.810613	0.000686	1.000035	0.000067	0.385034	0.000713
2.041000	0.009753	0.009331	0.810613	0.000687	1.000035	0.000067	0.385035	0.000714
2.042000	0.009762	0.009340	0.810614	0.000688	1.000035	0.000068	0.385036	0.000715
2.043000	0.009771	0.009349	0.810615	0.000688	1.000035	0.000068	0.385036	0.000716
2.044000	0.009781	0.009358	0.810616	0.000689	1.000035	0.000068	0.385037	0.000717
2.045000	0.009790	0.009367	0.810616	0.000690	1.000035	0.000068	0.385038	0.000718
2.046000	0.009800	0.009376	0.810617	0.000691	1.000035	0.000068	0.385038	0.000720
2.047000	0.009809	0.009385	0.810618	0.000691	1.000035	0.000068	0.385039	0.000721
2.048000	0.009818	0.009394	0.810618	0.000692	1.000035	0.000068	0.385040	0.000722
2.049000	0.009828	0.009403	0.810619	0.000693	1.000035	0.000068	0.385041	0.000723
2.050000	0.009837	0.009412	0.810620	0.000694	1.000035	0.000068	0.385041	0.000724
2.051000	0.009846	0.009421	0.810620	0.000695	1.000035	0.000068	0.385042	0.000725
2.052000	0.009856	0.009430	0.810621	0.000695	1.000035	0.000069	0.385043	0.000726
2.053000	0.009865	0.009439	0.810622	0.000696	1.000035	0.000069	0.385043	0.000727
2.054000	0.009875	0.009448	0.810622	0.000697	1.000036	0.000069	0.385044	0.000728
2.055000	0.009884	0.009457	0.810623	0.000698	1.000036	0.000069	0.385045	0.000729
2.056000	0.009894	0.009466	0.810624	0.000699	1.000036	0.000069	0.385046	0.000730
2.057000	0.009903	0.009475	0.810625	0.000699	1.000036	0.000069	0.385046	0.000731
2.058000	0.009913	0.009484	0.810625	0.000700	1.000036	0.000069	0.385047	0.000732
2.059000	0.009922	0.009493	0.810626	0.000701	1.000036	0.000069	0.385048	0.000733
2.060000	0.009932	0.009502	0.810627	0.000702	1.000036	0.000069	0.385049	0.000734
2.061000	0.009941	0.009512	0.810627	0.000703	1.000036	0.000069	0.385049	0.000735
2.062000	0.009951	0.009521	0.810628	0.000703	1.000036	0.000070	0.385050	0.000737
2.063000	0.009960	0.009530	0.810629	0.000704	1.000036	0.000070	0.385051	0.000738
2.064000	0.009970	0.009539	0.810629	0.000705	1.000036	0.000070	0.385052	0.000739
2.065000	0.009979	0.009548	0.810630	0.000706	1.000036	0.000070	0.385052	0.000740
2.066000	0.009989	0.009557	0.810631	0.000707	1.000036	0.000070	0.385053	0.000741
2.067000	0.009998	0.009566	0.810632	0.000707	1.000036	0.000070	0.385054	0.000742
2.068000	0.010008	0.009576	0.810632	0.000708	1.000037	0.000070	0.385055	0.000743
2.069000	0.010018	0.009585	0.810633	0.000709	1.000037	0.000070	0.385055	0.000744
2.070000	0.010027	0.009594	0.810634	0.000710	1.000037	0.000070	0.385056	0.000745
2.071000	0.010037	0.009603	0.810634	0.000711	1.000037	0.000071	0.385057	0.000746
2.072000	0.010046	0.009612	0.810635	0.000711	1.000037	0.000071	0.385057	0.000747
2.073000	0.010056	0.009622	0.810636	0.000712	1.000037	0.000071	0.385058	0.000748
2.074000	0.010066	0.009631	0.810637	0.000713	1.000037	0.000071	0.385059	0.000750
2.075000	0.010075	0.009640	0.810637	0.000714	1.000037	0.000071	0.385060	0.000751
2.076000	0.010085	0.009649	0.810638	0.000715	1.000037	0.000071	0.385060	0.000752
2.077000	0.010095	0.009659	0.810639	0.000716	1.000037	0.000071	0.385061	0.000753
2.078000	0.010104	0.009668	0.810639	0.000716	1.000037	0.000071	0.385062	0.000754
2.079000	0.010114	0.009677	0.810640	0.000717	1.000037	0.000071	0.385063	0.000755
2.080000	0.010124	0.009687	0.810641	0.000718	1.000037	0.000071	0.385064	0.000756
2.081000	0.010133	0.009696	0.810642	0.000719	1.000037	0.000072	0.385064	0.000757
2.082000	0.010143	0.009705	0.810642	0.000720	1.000038	0.000072	0.385065	0.000758
2.083000	0.010153	0.009715	0.810643	0.000720	1.000038	0.000072	0.385066	0.000759
2.084000	0.010162	0.009724	0.810644	0.000721	1.000038	0.000072	0.385067	0.000761
2.085000	0.010172	0.009733	0.810644	0.000722	1.000038	0.000072	0.385067	0.000762
2.086000	0.010182	0.009743	0.810645	0.000723	1.000038	0.000072	0.385068	0.000763
2.087000	0.010192	0.009752	0.810646	0.000724	1.000038	0.000072	0.385069	0.000764
2.088000	0.010201	0.009761	0.810647	0.000725	1.000038	0.000072	0.385070	0.000765
2.089000	0.010211	0.009771	0.810647	0.000725	1.000038	0.000072	0.385070	0.000766
2.090000	0.010221	0.009780	0.810648	0.000726	1.000038	0.000072	0.385071	0.000767
2.091000	0.010231	0.009789	0.810649	0.000727	1.000038	0.000073	0.385072	0.000768
2.092000	0.010240	0.009799	0.810650	0.000728	1.000038	0.000073	0.385073	0.000769
2.093000	0.010250	0.009808	0.810650	0.000729	1.000038	0.000073	0.385073	0.000771
2.094000	0.010260	0.009818	0.810651	0.000730	1.000038	0.000073	0.385074	0.000772
2.095000	0.010270	0.009827	0.810652	0.000730	1.000038	0.000073	0.385075	0.000773
2.096000	0.010280	0.009837	0.810652	0.000731	1.000039	0.000073	0.385076	0.000774
2.097000	0.010290	0.009846	0.810653	0.000732	1.000039	0.000073	0.385077	0.000775
2.098000	0.010299	0.009855	0.810654	0.000733	1.000039	0.000073	0.385077	0.000776
2.099000	0.010309	0.009865	0.810655	0.000734	1.000039	0.000073	0.385078	0.000777
2.100000	0.010319	0.009874	0.810655	0.000735	1.000039	0.000074	0.385079	0.000778
2.101000	0.010329	0.009884	0.810656	0.000735	1.000039	0.000074	0.385080	0.000780
2.102000	0.010339	0.009893	0.810657	0.000736	1.000039	0.000074	0.385080	0.000781
2.103000	0.010349	0.009903	0.810658	0.000737	1.000039	0.000074	0.385081	0.000782
2.104000	0.010359	0.009912	0.810658	0.000738	1.000039	0.000074	0.385082	0.000783
2.105000	0.010369	0.009922	0.810659	0.000739	1.000039	0.000074	0.385083	0.000784
2.106000	0.010379	0.009931	0.810660	0.000740	1.000039	0.000074	0.385084	0.000785
2.107000	0.010388	0.009941	0.810661	0.000741	1.000039	0.000074	0.385084	0.000786
2.108000	0.010398	0.009950	0.810661	0.000741	1.000039	0.000074	0.385085	0.000788
2.109000	0.010408	0.009960	0.810662	0.000742	1.000039	0.000075	0.385086	0.000789
2.110000	0.010418	0.009970	0.810663	0.000743	1.000040	0.000075	0.385087	0.000790
2.111000	0.010428	0.009979	0.810664	0.000744	1.000040	0.000075	0.385087	0.000791
2.112000	0.010438	0.009989	0.810664	0.000745	1.000040	0.000075	0.385088	0.000792
2.113000	0.010448	0.009998	0.810665	0.000746	1.000040	0.000075	0.385089	0.000793
2.114000	0.010458	0.010008	0.810666	0.000746	1.000040	0.000075	0.385090	0.000795
2.115000	0.010468	0.010018	0.810666	0.000747	1.000040	0.000075	0.385091	0.000796
2.116000	0.010478	0.010027	0.810667	0.000748	1.000040	0.000075	0.385091	0.000797
2.117000	0.010488	0.010037	0.810668	0.000749	1.000040	0.000075	0.385092	0.000798
2.118000	0.010498	0.010046	0.810669	0.000750	1.000040	0.000076	0.385093	0.000799
2.119000	0.010508	0.010056	0.810669	0.000751	1.000040	0.000076	0.385094	0.000800
2.120000	0.010519	0.010066	0.810670	0.000752	1.000040	0.000076	0.385095	0.000801
2.121000	0.010529	0.010075	0.810671	0.000752	1.000040	0.000076	0.385095	0.000803
2.122000	0.010539	0.010085	0.810672	0.000753	1.000040	0.000076	0.385096	0.000804
2.123000	0.010549	0.010095	0.810672	0.000754	1.000041	0.000076	0.385097	0.000805
2.124000	0.010559	0.010105	0.810673	0.000755	1.000041	0.000076	0.385098	0.000806
2.125000	0.010569	0.010114	0.810674	0.000756	1.000041	0.000076	0.385099	0.000807
2.126000	0.010579	0.010124	0.810675	0.000757	1.000041	0.000076	0.385099	0.000809
2.127000	0.010589	0.010134	0.810676	0.000758	1.000041	0.000077	0.385100	0.000810
2.128000	0.010599	0.010143	0.810676	0.000758	1.000041	0.000077	0.385101	0.000811
2.129000	0.010610	0.010153	0.810677	0.000759	1.000041	0.000077	0.385102	0.000812
2.130000	0.010620	0.010163	0.810678	0.000760	1.000041	0.000077	0.385103	0.000813
2.131000	0.010630	0.010173	0.810679	0.000761	1.000041	0.000077	0.385104	0.000814
2.132000	0.010640	0.010182	0.810679	0.000762	1.000041	0.000077	0.385104	0.000816
2.133000	0.010650	0.010192	0.810680	0.000763	1.000041	0.000077	0.385105	0.000817
2.134000	0.010660	0.010202	0.810681	0.000764	1.000041	0.000077	0.385106	0.000818
2.135000	0.010671	0.010212	0.810682	0.000765	1.000041	0.000077	0.385107	0.000819
2.136000	0.010681	0.010222	0.810682	0.000765	1.000042	0.000078	0.385108	0.000820
2.137000	0.010691	0.010231	0.810683	0.000766	1.000042	0.000078	0.385108	0.000822
2.138000	0.010701	0.010241	0.810684	0.000767	1.000042	0.000078	0.385109	0.000823
2.139000	0.010712	0.010251	0.810685	0.000768	1.000042	0.000078	0.385110	0.000824
2.140000	0.010722	0.010261	0.810685	0.000769	1.000042	0.000078	0.385111	0.000825
2.141000	0.010732	0.010271	0.810686	0.000770	1.000042	0.000078	0.385112	0.000826
2.142000	0.010742	0.010281	0.810687	0.000771	1.000042	0.000078	0.385113	0.000828
2.143000	0.010753	0.010291	0.810688	0.000772	1.000042	0.000078	0.385113	0.000829
2.144000	0.010763	0.010300	0.810689	0.000772	1.000042	0.000079	0.385114	0.000830
2.145000	0.010773	0.010310	0.810689	0.000773	1.000042	0.000079	0.385115	0.000831
2.146000	0.010784	0.010320	0.810690	0.000774	1.000042	0.000079	0.385116	0.000832
2.147000	0.010794	0.010330	0.810691	0.000775	1.000042	0.000079	0.385117	0.000834
2.148000	0.010804	0.010340	0.810692	0.000776	1.000042	0.000079	0.385118	0.000835
2.149000	0.010815	0.010350	0.810692	0.000777	1.000043	0.000079	0.385118	0.000836
2.150000	0.010825	0.010360	0.810693	0.000778	1.000043	0.000079	0.385119	0.000837
2.151000	0.010835	0.010370	0.810694	0.000779	1.000043	0.000079	0.385120	0.000838
2.152000	0.010846	0.010380	0.810695	0.000780	1.000043	0.000079	0.385121	0.000840
2.153000	0.010856	0.010390	0.810696	0.000780	1.000043	0.000080	0.385122	0.000841
2.154000	0.010866	0.010400	0.810696	0.000781	1.000043	0.000080	0.385123	0.000842
2.155000	0.010877	0.010410	0.810697	0.000782	1.000043	0.000080	0.385123	0.000843
2.156000	0.010887	0.010420	0.810698	0.000783	1.000043	0.000080	0.385124	0.000845
2.157000	0.010898	0.010430	0.810699	0.000784	1.000043	0.000080	0.385125	0.000846
2.158000	0.010908	0.010440	0.810699	0.000785	1.000043	0.000080	0.385126	0.000847
2.159000	0.010919	0.010450	0.810700	0.000786	1.000043	0.000080	0.385127	0.000848
2.160000	0.010929	0.010460	0.810701	0.000787	1.000043	0.000080	0.385128	0.000850
2.161000	0.010939	0.010470	0.810702	0.000788	1.000044	0.000081	0.385129	0.000851
2.162000	0.010950	0.010480	0.810703	0.000788	1.000044	0.000081	0.385129	0.000852
2.163000	0.010960	0.010490	0.810703	0.000789	1.000044	0.000081	0.385130	0.000853
2.164000	0.010971	0.010500	0.810704	0.000790	1.000044	0.000081	0.385131	0.000854
2.165000	0.010981	0.010510	0.810705	0.000791	1.000044	0.000081	0.385132	0.000856
2.166000	0.010992	0.010520	0.810706	0.000792	1.000044	0.000081	0.385133	0.000857
2.167000	0.011002	0.010530	0.810707	0.000793	1.000044	0.000081	0.385134	0.000858
2.168000	0.011013	0.010541	0.810707	0.000794	1.000044	0.000081	0.385134	0.000859
2.169000	0.011024	0.010551	0.810708	0.000795	1.000044	0.000081	0.385135	0.000861
2.170000	0.011034	0.010561	0.810709	0.000796	1.000044	0.000082	0.385136	0.000862
2.171000	0.011045	0.010571	0.810710	0.000797	1.000044	0.000082	0.385137	0.000863
2.172000	0.011055	0.010581	0.810711	0.000798	1.000044	0.000082	0.385138	0.000864
2.173000	0.011066	0.010591	0.810711	0.000798	1.000045	0.000082	0.385139	0.000866
2.174000	0.011076	0.010602	0.810712	0.000799	1.000045	0.000082	0.385140	0.000867
2.175000	0.011087	0.010612	0.810713	0.000800	1.000045	0.000082	0.385141	0.000868
2.176000	0.011098	0.010622	0.810714	0.000801	1.000045	0.000082	0.385141	0.000870
2.177000	0.011108	0.010632	0.810714	0.000802	1.000045	0.000082	0.385142	0.000871
2.178000	0.011119	0.010642	0.810715	0.000803	1.000045	0.000083	0.385143	0.000872
2.179000	0.011130	0.010653	0.810716	0.000804	1.000045	0.000083	0.385144	0.000873
2.180000	0.011140	0.010663	0.810717	0.000805	1.000045	0.000083	0.385145	0.000875
2.181000	0.011151	0.010673	0.810718	0.000806	1.000045	0.000083	0.385146	0.000876
2.182000	0.011162	0.010683	0.810719	0.000807	1.000045	0.000083	0.385147	0.000877
2.183000	0.011172	0.010694	0.810719	0.000808	1.000045	0.000083	0.385148	0.000878
2.184000	0.011183	0.010704	0.810720	0.000809	1.000045	0.000083	0.385148	0.000880
2.185000	0.011194	0.010714	0.810721	0.000809	1.000045	0.000083	0.385149	0.000881
2.186000	0.011204	0.010724	0.810722	0.000810	1.000046	0.000084	0.385150	0.000882
2.187000	0.011215	0.010735	0.810723	0.000811	1.000046	0.000084	0.385151	0.000884
2.188000	0.011226	0.010745	0.810723	0.000812	1.000046	0.000084	0.385152	0.000885
2.189000	0.011237	0.010755	0.810724	0.000813	1.000046	0.000084	0.385153	0.000886
2.190000	0.011247	0.010766	0.810725	0.000814	1.000046	0.000084	0.385154	0.000887
2.191000	0.011258	0.010776	0.810726	0.000815	1.000046	0.000084	0.385155	0.000889
2.192000	0.011269	0.010786	0.810727	0.000816	1.000046	0.000084	0.385155	0.000890
2.193000	0.011280	0.010797	0.810727	0.000817	1.000046	0.000084	0.385156	0.000891
2.194000	0.011291	0.010807	0.810728	0.000818	1.000046	0.000085	0.385157	0.000893
2.195000	0.011301	0.010818	0.810729	0.000819	1.000046	0.000085	0.385158	0.000894
2.196000	0.011312	0.010828	0.810730	0.000820	1.000046	0.000085	0.385159	0.000895
2.197000	0.011323	0.010838	0.810731	0.000821	1.000047	0.000085	0.385160	0.000896
2.198000	0.011334	0.010849	0.810732	0.000822	1.000047	0.000085	0.385161	0.000898
2.199000	0.011345	0.010859	0.810732	0.000822	1.000047	0.000085	0.385162	0.000899
2.200000	0.011356	0.010870	0.810733	0.000823	1.000047	0.000085	0.385163	0.000900
2.201000	0.011366	0.010880	0.810734	0.000824	1.000047	0.000085	0.385164	0.000902
2.202000	0.011377	0.010891	0.810735	0.000825	1.000047	0.000086	0.385164	0.000903
2.203000	0.011388	0.010901	0.810736	0.000826	1.000047	0.000086	0.385165	0.000904
2.204000	0.011399	0.010911	0.810736	0.000827	1.000047	0.000086	0.385166	0.000906
2.205000	0.011410	0.010922	0.810737	0.000828	1.000047	0.000086	0.385167	0.000907
2.206000	0.011421	0.010932	0.810738	0.000829	1.000047	0.000086	0.385168	0.000908
2.207000	0.011432	0.010943	0.810739	0.000830	1.000047	0.000086	0.385169	0.000910
2.208000	0.011443	0.010954	0.810740	0.000831	1.000047	0.000086	0.385170	0.000911
2.209000	0.011454	0.010964	0.810741	0.000832	1.000048	0.000087	0.385171	0.000912
2.210000	0.011465	0.010975	0.810741	0.000833	1.000048	0.000087	0.385172	0.000914
2.211000	0.011476	0.010985	0.810742	0.000834	1.000048	0.000087	0.385173	0.000915
2.212000	0.011487	0.010996	0.810743	0.000835	1.000048	0.000087	0.385174	0.000916
2.213000	0.011498	0.011006	0.810744	0.000836	1.000048	0.000087	0.385174	0.000918
2.214000	0.011509	0.011017	0.810745	0.000837	1.000048	0.000087	0.385175	0.000919
2.215000	0.011520	0.011027	0.810746	0.000838	1.000048	0.000087	0.385176	0.000920
2.216000	0.011531	0.011038	0.810746	0.000839	1.000048	0.000087	0.385177	0.000922
2.217000	0.011542	0.011049	0.810747	0.000839	1.000048	0.000088	0.385178	0.000923
2.218000	0.011553	0.011059	0.810748	0.000840	1.000048	0.000088	0.385179	0.000924
2.219000	0.011564	0.011070	0.810749	0.000841	1.000048	0.000088	0.385180	0.000926
2.220000	0.011575	0.011081	0.810750	0.000842	1.000048	0.000088	0.385181	0.000927
2.221000	0.011586	0.011091	0.810751	0.000843	1.000049	0.000088	0.385182	0.000928
2.222000	0.011597	0.011102	0.810752	0.000844	1.000049	0.000088	0.385183	0.000930
2.223000	0.011608	0.011113	0.810752	0.000845	1.000049	0.000088	0.385184	0.000931
2.224000	0.011619	0.011123	0.810753	0.000846	1.000049	0.000088	0.385185	0.000932
2.225000	0.011631	0.011134	0.810754	0.000847	1.000049	0.000089	0.385186	0.000934
2.226000	0.011642	0.011145	0.810755	0.000848	1.000049	0.000089	0.385187	0.000935
2.227000	0.011653	0.011155	0.810756	0.000849	1.000049	0.000089	0.385187	0.000936
2.228000	0.011664	0.011166	0.810757	0.000850	1.000049	0.000089	0.385188	0.000938
2.229000	0.011675	0.011177	0.810757	0.000851	1.000049	0.000089	0.385189	0.000939
2.230000	0.011686	0.011188	0.810758	0.000852	1.000049	0.000089	0.385190	0.000940
2.231000	0.011698	0.011198	0.810759	0.000853	1.000049	0.000089	0.385191	0.000942
2.232000	0.011709	0.011209	0.810760	0.000854	1.000050	0.000090	0.385192	0.000943
2.233000	0.011720	0.011220	0.810761	0.000855	1.000050	0.000090	0.385193	0.000945
2.234000	0.011731	0.011231	0.810762	0.000856	1.000050	0.000090	0.385194	0.000946
2.235000	0.011742	0.011241	0.810763	0.000857	1.000050	0.000090	0.385195	0.000947
2.236000	0.011754	0.011252	0.810763	0.000858	1.000050	0.000090	0.385196	0.000949
2.237000	0.011765	0.011263	0.810764	0.000859	1.000050	0.000090	0.385197	0.000950
2.238000	0.011776	0.011274	0.810765	0.000860	1.000050	0.000090	0.385198	0.000951
2.239000	0.011787	0.011285	0.810766	0.000861	1.000050	0.000091	0.385199	0.000953
2.240000	0.011799	0.011296	0.810767	0.000862	1.000050	0.000091	0.385200	0.000954
2.241000	0.011810	0.011306	0.810768	0.000863	1.000050	0.000091	0.385201	0.000956
2.242000	0.011821	0.011317	0.810769	0.000864	1.000050	0.000091	0.385202	0.000957
2.243000	0.011833	0.011328	0.810769	0.000865	1.000051	0.000091	0.385203	0.000958
2.244000	0.011844	0.011339	0.810770	0.000866	1.000051	0.000091	0.385204	0.000960
2.245000	0.011855	0.011350	0.810771	0.000867	1.000051	0.000091	0.385205	0.000961
2.246000	0.011867	0.011361	0.810772	0.000868	1.000051	0.000091	0.385205	0.000962
2.247000	0.011878	0.011372	0.810773	0.000869	1.000051	0.000092	0.385206	0.000964
2.248000	0.011889	0.011383	0.810774	0.000870	1.000051	0.000092	0.385207	0.000965
2.249000	0.011901	0.011394	0.810775	0.000871	1.000051	0.000092	0.385208	0.000967
2.250000	0.011912	0.011405	0.810776	0.000872	1.000051	0.000092	0.385209	0.000968
2.251000	0.011924	0.011416	0.810776	0.000873	1.000051	0.000092	0.385210	0.000969
2.252000	0.011935	0.011427	0.810777	0.000874	1.000051	0.000092	0.385211	0.000971
2.253000	0.011947	0.011438	0.810778	0.000875	1.000051	0.000092	0.385212	0.000972
2.254000	0.011958	0.011449	0.810779	0.000876	1.000052	0.000093	0.385213	0.000974
2.255000	0.011969	0.011460	0.810780	0.000877	1.000052	0.000093	0.385214	0.000975
2.256000	0.011981	0.011471	0.810781	0.000878	1.000052	0.000093	0.385215	0.000977
2.257000	0.011992	0.011482	0.810782	0.000879	1.000052	0.000093	0.385216	0.000978
2.258000	0.012004	0.011493	0.810783	0.000880	1.000052	0.000093	0.385217	0.000979
